fips,county_name,elevation_m,county_label,median_income_2021,diabetes_pct,obesity_pct,oxygen_proxy_mmhg,oxygen_fraction_of_sea_level,hypoxia_burden,all_cancer_incidence_rate,all_cancer_mortality_rate,all_cancer_incidence_count,all_cancer_mortality_count,all_cancer_incidence_population,all_cancer_mortality_population
16027,Canyon,752.67300698696,"Canyon County, Idaho",60716.0,10.2,33.6,135.66910195538895,0.9082541541729473,0.0917458458270527,462.4,150.1,5395.0,1710.0,1119451.0,1119451.0
16029,Caribou,1985.21275649425,"Caribou County, Idaho",65528.0,8.7,24.8,115.30012222518434,0.7718914143185464,0.22810858568145365,460.9,117.4,199.0,55.0,35141.0,35141.0
16031,Cassia,1639.20174530204,"Cassia County, Idaho",57547.0,9.5,29.6,120.76901400471819,0.808503609769779,0.19149639023022103,384.2,131.0,486.0,171.0,119236.0,119236.0
16033,Clark,1964.70879465361,"Clark County, Idaho",48088.0,6.7,18.9,115.61893967697513,0.7740257785240899,0.22597422147591006,300.6,,16.0,,4280.0,
16035,Clearwater,1180.58672081433,"Clearwater County, Idaho",50787.0,9.1,29.9,128.31430961634123,0.8590165562325113,0.14098344376748873,448.9,176.9,362.0,150.0,43677.0,43677.0
16037,Custer,2312.44998023511,"Custer County, Idaho",47663.0,7.2,20.9,110.30001724938742,0.7384175720794957,0.26158242792050435,385.1,172.6,154.0,67.0,20965.0,20965.0
16039,Elmore,1438.88920839645,"Elmore County, Idaho",48475.0,7.4,25.4,124.02245506357035,0.8302841870307014,0.1697158129692986,511.2,180.3,713.0,246.0,135215.0,135215.0
16041,Franklin,1772.94021525425,"Franklin County, Idaho",56677.0,7.0,23.1,118.63272661427834,0.794201960618211,0.20579803938178898,418.2,109.2,300.0,81.0,68677.0,68677.0
16043,Fremont,1877.13884036902,"Fremont County, Idaho",61875.0,7.0,27.0,116.98798231626218,0.783191009563809,0.21680899043619095,410.1,121.7,336.0,99.0,65557.0,65557.0
16045,Gem,1082.70117889404,"Gem County, Idaho",59957.0,8.8,30.9,129.9695567152451,0.8700978196306909,0.12990218036930912,464.5,146.6,640.0,204.0,88855.0,88855.0
16047,Gooding,1186.07415060633,"Gooding County, Idaho",56734.0,7.6,28.1,128.22198889017122,0.8583985033239887,0.1416014966760113,409.3,153.6,402.0,156.0,76400.0,76400.0
16049,Idaho,1555.45177035714,"Idaho County, Idaho",47508.0,7.2,26.1,122.12138517392026,0.8175572315208495,0.18244276847915053,415.5,136.5,613.0,222.0,82554.0,82554.0
16051,Jefferson,1481.70941686204,"Jefferson County, Idaho",69097.0,8.0,32.4,123.32152206341021,0.8255917014166837,0.1744082985833163,426.7,127.5,578.0,167.0,146192.0,146192.0
16053,Jerome,1215.46444130859,"Jerome County, Idaho",61280.0,7.0,26.1,127.72837536583258,0.8550939444555741,0.14490605554442593,406.1,136.9,489.0,160.0,120371.0,120371.0
16055,Kootenai,892.956879585612,"Kootenai County, Idaho",64936.0,8.0,26.3,133.2238713965106,0.8918842454685896,0.10811575453141042,463.0,163.2,5018.0,1753.0,808378.0,808378.0
16057,Latah,899.034388193189,"Latah County, Idaho",56673.0,7.0,26.3,133.1186937209958,0.8911801200683641,0.10881987993163589,399.9,129.6,807.0,265.0,200258.0,200258.0
16059,Lemhi,2109.79195363237,"Lemhi County, Idaho",46105.0,7.3,24.3,113.37710270339034,0.759017514189102,0.24098248581089798,387.4,143.8,308.0,118.0,39647.0,39647.0
16061,Lewis,1045.00924520782,"Lewis County, Idaho",44028.0,7.5,26.6,130.61119419390613,0.8743933437925488,0.12560665620745115,428.0,153.0,140.0,53.0,19251.0,19251.0
16063,Lincoln,1326.39372959569,"Lincoln County, Idaho",55988.0,8.3,21.3,125.87816186076886,0.8427074535165128,0.15729254648348723,386.3,150.7,112.0,42.0,26708.0,26708.0
16065,Madison,1689.03155444917,"Madison County, Idaho",53498.0,8.4,26.4,119.96971593115347,0.8031526065916471,0.1968473934083529,397.6,98.4,466.0,106.0,198625.0,198625.0
16067,Minidoka,1332.45563989598,"Minidoka County, Idaho",56140.0,8.7,27.4,125.7776376000849,0.8420344809970117,0.15796551900298827,412.8,142.5,509.0,177.0,104085.0,104085.0
16069,Nez Perce,783.539313521721,"Nez Perce County, Idaho",61810.0,8.8,28.9,135.12820201735607,0.904633030360454,0.09536696963954605,428.5,164.1,1221.0,501.0,202340.0,202340.0
16071,Oneida,1680.69463616448,"Oneida County, Idaho",64766.0,8.3,25.4,120.10316815243164,0.8040460195546028,0.19595398044539725,364.9,78.5,104.0,26.0,22144.0,22144.0
16073,Owyhee,1458.56106303508,"Owyhee County, Idaho",54669.0,10.6,26.2,123.70007232690095,0.8281259545695628,0.17187404543043716,410.3,152.9,309.0,114.0,58620.0,58620.0
16075,Payette,785.723161742585,"Payette County, Idaho",59540.0,7.8,33.6,135.08999410377004,0.9043772425964264,0.09562275740357362,476.4,165.3,737.0,262.0,118527.0,118527.0
16077,Power,1573.34795174547,"Power County, Idaho",52116.0,7.1,27.7,121.8314544256852,0.8156162530466677,0.18438374695333226,357.6,120.5,160.0,53.0,38173.0,38173.0
16079,Shoshone,1294.43494818068,"Shoshone County, Idaho",43188.0,7.9,27.7,126.40913024025348,0.8462620892401277,0.1537379107598723,513.9,191.6,500.0,196.0,63499.0,63499.0
16081,Teton,1986.78651536979,"Teton County, Idaho",75837.0,6.6,18.8,115.27567887873755,0.7717277752096247,0.22827222479037534,355.8,112.1,220.0,57.0,58879.0,58879.0
16083,Twin Falls,1458.72940404657,"Twin Falls County, Idaho",57430.0,9.7,29.0,123.69731626654419,0.8281075037710236,0.1718924962289764,431.2,153.5,2116.0,775.0,430990.0,430990.0
16085,Valley,1973.40957782901,"Valley County, Idaho",67528.0,7.0,20.7,115.48357039899815,0.7731195315798859,0.2268804684201141,424.5,120.0,379.0,108.0,55427.0,55427.0
16087,Washington,1126.8971679609,"Washington County, Idaho",45065.0,8.0,29.9,129.22022462051078,0.8650813200881395,0.13491867991186046,478.1,161.0,405.0,144.0,50641.0,50641.0
17001,Adams,200.249686288449,"Adams County, Illinois",58587.0,8.9,28.3,145.62950227597247,0.9749353279848758,0.02506467201512419,496.0,156.2,2260.0,787.0,328351.0,328351.0
17003,Alexander,117.130659311759,"Alexander County, Illinois",39871.0,7.5,17.6,147.17479583437836,0.9852804933439002,0.014719506656099779,517.7,207.3,249.0,106.0,30055.0,30055.0
17005,Bond,163.198788452148,"Bond County, Illinois",53654.0,7.5,20.5,146.31679935195072,0.9795365261605181,0.020463473839481883,481.5,160.4,545.0,191.0,82595.0,82595.0
17007,Boone,262.827348254976,"Boone County, Illinois",74076.0,6.9,25.7,144.4742448675503,0.9672013095148226,0.03279869048517736,440.5,143.0,1415.0,460.0,266466.0,266466.0
17009,Brown,191.107697419197,"Brown County, Illinois",59346.0,7.1,17.5,145.79885882078952,0.9760691070336752,0.02393089296632478,508.0,200.1,191.0,76.0,32995.0,32995.0
17011,Bureau,213.62264029185,"Bureau County, Illinois",59407.0,7.5,23.6,145.3820353548965,0.9732786290324381,0.026721370967561886,528.4,168.9,1290.0,460.0,164389.0,164389.0
17013,Calhoun,170.283414177273,"Calhoun County, Illinois",74792.0,6.9,18.5,146.18518911654226,0.9786554446075443,0.021344555392455722,489.9,146.5,199.0,65.0,23909.0,23909.0
17015,Carroll,233.862551822543,"Carroll County, Illinois",54959.0,6.7,21.1,145.00810191553452,0.9707752837991487,0.02922471620085132,476.5,158.2,550.0,201.0,71990.0,71990.0
17017,Cass,163.89139287612,"Cass County, Illinois",58364.0,6.7,17.9,146.30392896037847,0.9794503636781042,0.02054963632189577,515.5,182.8,418.0,148.0,61621.0,61621.0
17019,Champaign,215.985639969026,"Champaign County, Illinois",56939.0,8.4,26.3,145.33834115083172,0.9729861125951423,0.02701388740485766,442.9,133.3,4577.0,1388.0,1050028.0,1050028.0
17021,Christian,188.037623889884,"Christian County, Illinois",53188.0,7.6,23.0,145.85576582940604,0.9764500782808684,0.023549921719131617,555.4,184.5,1301.0,460.0,163524.0,163524.0
17023,Clark,178.17131291165,"Clark County, Illinois",66067.0,7.9,19.0,146.0387622568153,0.9776751712681272,0.022324828731872803,445.9,165.6,487.0,195.0,78011.0,78011.0
17025,Clay,148.66889322721,"Clay County, Illinois",53900.0,7.7,21.2,146.5870006904126,0.9813454235777191,0.018654576422280855,548.6,180.6,528.0,178.0,66084.0,66084.0
17027,Clinton,137.977989805847,"Clinton County, Illinois",72468.0,7.2,23.4,146.7860528802275,0.9826780039198227,0.01732199608017726,482.2,144.8,1176.0,353.0,187747.0,187747.0
17029,Coles,206.952882104339,"Coles County, Illinois",48534.0,9.5,23.3,145.50541953373386,0.9741046401976414,0.025895359802358575,438.6,148.9,1369.0,489.0,255326.0,255326.0
17031,Cook,201.137770596556,"Cook County, Illinois",72121.0,9.0,27.8,145.6130583524309,0.9748252420356635,0.025174757964336547,438.8,152.1,129876.0,45424.0,25847585.0,25847585.0
17033,Crawford,152.407457831766,"Crawford County, Illinois",54942.0,7.3,23.2,146.51744132320042,0.9808797494977589,0.019120250502241087,471.8,174.4,630.0,247.0,94165.0,94165.0
17035,Cumberland,184.641271115716,"Cumberland County, Illinois",66530.0,7.9,18.1,145.9187403908324,0.9768716695363446,0.023128330463655367,471.8,155.1,345.0,120.0,53935.0,53935.0
17037,DeKalb,252.047266308594,"DeKalb County, Illinois",64019.0,6.7,29.1,144.67276072398784,0.9685302993045382,0.031469700695461844,525.4,167.5,2729.0,870.0,522941.0,522941.0
17039,De Witt,219.353227582552,"De Witt County, Illinois",60401.0,7.2,18.9,145.27608833149122,0.9725693531343657,0.027430646865634345,475.6,181.7,526.0,210.0,78822.0,78822.0
17041,Douglas,200.896595238499,"Douglas County, Illinois",63142.0,7.6,19.1,145.6175238580163,0.9748551369339121,0.025144863066087875,494.2,170.1,625.0,224.0,97757.0,97757.0
17043,DuPage,221.428032432979,"DuPage County, Illinois",100292.0,6.3,25.2,145.2377438070904,0.9723126508117669,0.027687349188233124,448.2,132.6,25105.0,7389.0,4630027.0,4630027.0
17045,Edgar,202.715711827754,"Edgar County, Illinois",50843.0,7.1,22.6,145.58384439219677,0.9746296654426142,0.0253703345573858,438.1,164.9,563.0,236.0,86359.0,86359.0
17047,Edwards,133.601125936904,"Edwards County, Illinois",55833.0,6.6,18.8,146.8676041423017,0.9832239592736166,0.01677604072638339,405.1,151.9,190.0,77.0,32155.0,32155.0
17049,Effingham,176.736087137858,"Effingham County, Illinois",65590.0,7.2,20.7,146.0653967591389,0.9778534793502999,0.02214652064970013,497.6,143.5,1104.0,331.0,170756.0,170756.0
17051,Fayette,168.986039086674,"Fayette County, Illinois",47744.0,8.1,23.2,146.2092835765931,0.9788167480518681,0.021183251948131865,467.9,164.1,693.0,254.0,107092.0,107092.0
17053,Ford,227.370607765434,"Ford County, Illinois",55011.0,6.7,18.9,145.1279613816142,0.9715776983240094,0.02842230167599058,528.8,207.8,473.0,204.0,65773.0,65773.0
17055,Franklin,132.527034946516,"Franklin County, Illinois",47751.0,8.4,26.3,146.8876222351383,0.9833579729562858,0.016642027043714203,512.8,178.4,1427.0,524.0,193441.0,193441.0
17057,Fulton,183.420547245864,"Fulton County, Illinois",53441.0,6.5,18.0,145.94137987088814,0.9770232324310095,0.022976767568990475,505.5,196.9,1260.0,521.0,173270.0,173270.0
17059,Gallatin,117.94416078555,"Gallatin County, Illinois",52597.0,6.8,18.0,147.1596117305161,0.9851788414186533,0.014821158581346694,450.0,218.4,172.0,84.0,24913.0,24913.0
17061,Greene,165.755142760999,"Greene County, Illinois",54427.0,6.8,19.2,146.26929990545727,0.9792185350411196,0.020781464958880447,519.1,170.3,484.0,164.0,64939.0,64939.0
17063,Grundy,176.71649137685,"Grundy County, Illinois",81764.0,7.4,22.9,146.0657604370679,0.9778559140387074,0.02214408596129258,545.1,177.7,1552.0,498.0,253988.0,253988.0
17065,Hamilton,132.590971029372,"Hamilton County, Illinois",58306.0,6.8,19.5,146.88643058498837,0.9833499953019533,0.016650004698046672,404.5,175.3,247.0,117.0,40755.0,40755.0
17067,Hancock,195.308807430555,"Hancock County, Illinois",58188.0,6.8,21.6,145.72101416594884,0.9755479660360555,0.024452033963944464,482.2,140.2,657.0,215.0,89102.0,89102.0
17069,Hardin,144.502208121164,"Hardin County, Illinois",51738.0,6.8,19.0,146.66455514826646,0.9818646218144964,0.018135378185503592,451.7,210.1,153.0,75.0,19449.0,19449.0
17071,Henderson,195.889702181511,"Henderson County, Illinois",62202.0,7.3,22.9,145.71025293220808,0.9754759235804912,0.024524076419508822,420.6,147.0,245.0,88.0,33683.0,33683.0
17073,Henry,215.700694845735,"Henry County, Illinois",62097.0,7.9,25.6,145.34360954021733,0.9730213825016746,0.02697861749832542,481.9,154.3,1700.0,580.0,245159.0,245159.0
17075,Iroquois,202.557640193059,"Iroquois County, Illinois",58481.0,7.4,25.1,145.58677072569202,0.9746492561564558,0.025350743843544188,509.3,194.6,1043.0,431.0,137184.0,137184.0
17077,Jackson,137.414091606207,"Jackson County, Illinois",41699.0,7.8,18.9,146.79655770031923,0.9827483297814201,0.017251670218579873,463.9,152.9,1479.0,503.0,287587.0,287587.0
17079,Jasper,161.378532136616,"Jasper County, Illinois",60237.0,6.8,17.9,146.35062854388553,0.9797630000124435,0.02023699998755646,486.5,131.4,327.0,100.0,47733.0,47733.0
17081,Jefferson,149.202762829717,"Jefferson County, Illinois",54692.0,8.0,25.4,146.5770660315587,0.9812789147334481,0.018721085266551918,490.3,174.9,1254.0,472.0,188869.0,188869.0
17083,Jersey,176.08619940051,"Jersey County, Illinois",71655.0,7.1,21.4,146.07745839868196,0.9779342275388205,0.022065772461179467,486.5,166.9,737.0,269.0,108878.0,108878.0
17085,Jo Daviess,253.694196224213,"Jo Daviess County, Illinois",61289.0,8.2,22.6,144.64241903572417,0.9683271729919666,0.03167282700803342,468.1,145.2,858.0,304.0,107147.0,107147.0
17087,Johnson,152.304458549841,"Johnson County, Illinois",58502.0,7.0,17.3,146.51935738220192,0.980892576799795,0.019107423200204976,455.4,159.4,426.0,156.0,61957.0,61957.0
17089,Kane,246.395980079288,"Kane County, Illinois",88935.0,8.1,27.8,144.7769120832688,0.9692275538994775,0.030772446100522544,431.4,137.4,12663.0,3899.0,2658782.0,2658782.0
17091,Kankakee,196.533736223366,"Kankakee County, Illinois",61664.0,9.5,32.0,145.69832273048814,0.9753960553192874,0.024603944680712586,494.8,182.4,3371.0,1281.0,549622.0,549622.0
17093,Kendall,198.673659840966,"Kendall County, Illinois",101816.0,9.1,30.3,145.65868772338146,0.9751307136951706,0.02486928630482943,479.9,147.3,2795.0,758.0,637913.0,637913.0
17095,Knox,218.163800746495,"Knox County, Illinois",45994.0,8.4,26.9,145.29807362261153,0.9727165364775361,0.027283463522463913,473.2,174.3,1708.0,677.0,250262.0,250262.0
17097,Lake,225.062114506658,"Lake County, Illinois",97127.0,7.5,24.9,145.17060073270457,0.9718631529131597,0.028136847086840278,454.1,145.5,18176.0,5707.0,3498408.0,3498408.0
17099,LaSalle,199.334728077946,"LaSalle County, Illinois",62825.0,8.0,30.4,145.6464452743492,0.9750487550544001,0.02495124494559986,497.2,188.1,3732.0,1490.0,544990.0,544990.0
17101,Lawrence,137.469024678879,"Lawrence County, Illinois",52020.0,8.1,20.6,146.795534330874,0.9827414787037873,0.017258521296212748,476.8,194.4,496.0,209.0,79149.0,79149.0
17103,Lee,240.235777935475,"Lee County, Illinois",62250.0,6.8,21.7,144.89050734306895,0.9699880318942516,0.030011968105748354,471.4,179.1,1143.0,460.0,171021.0,171021.0
17105,Livingston,207.673357831989,"Livingston County, Illinois",61419.0,7.2,21.3,145.49208759390044,0.9740153878213644,0.02598461217863557,504.6,178.8,1237.0,466.0,178785.0,178785.0
17107,Logan,181.851737296481,"Logan County, Illinois",59809.0,7.0,20.3,145.9704788492139,0.9772180392629677,0.022781960737032314,554.1,193.6,1058.0,387.0,144091.0,144091.0
17109,McDonough,202.729871979559,"McDonough County, Illinois",45704.0,7.6,20.3,145.58358225166498,0.9746279105092982,0.0253720894907018,437.1,161.4,803.0,312.0,150535.0,150535.0
17111,McHenry,265.449610707117,"McHenry County, Illinois",93801.0,7.3,30.3,144.42598698823244,0.9668782409698827,0.03312175903011727,466.5,154.9,8501.0,2706.0,1536456.0,1536456.0
17113,McLean,233.316462028037,"McLean County, Illinois",70339.0,8.0,25.9,145.01818136985182,0.9708427619951677,0.029157238004832275,425.5,149.0,3770.0,1317.0,860822.0,860822.0
17115,Macon,202.907702283976,"Macon County, Illinois",55954.0,8.0,25.2,145.58029018957248,0.9746058713785881,0.025394128621411882,546.0,173.7,4008.0,1355.0,523441.0,523441.0
17117,Macoupin,190.411981142835,"Macoupin County, Illinois",58227.0,7.4,21.8,145.81175317011633,0.976155429904341,0.02384457009565899,534.2,181.0,1758.0,625.0,226217.0,226217.0
17119,Madison,156.690186208019,"Madison County, Illinois",66882.0,8.9,29.5,146.43778807901117,0.9803465006674392,0.019653499332560775,489.0,168.8,8406.0,3009.0,1322014.0,1322014.0
17121,Marion,163.253981192613,"Marion County, Illinois",53209.0,8.1,20.3,146.31577369578662,0.9795296597741532,0.020470340225846817,565.1,207.9,1449.0,574.0,187621.0,187621.0
17123,Marshall,200.540983829401,"Marshall County, Illinois",60231.0,7.3,19.7,145.62410840481456,0.9748992180245706,0.02510078197542942,516.9,185.1,457.0,181.0,57811.0,57811.0
17125,Mason,152.957770389059,"Mason County, Illinois",54415.0,7.1,18.0,146.5072043766032,0.9808112169495297,0.019188783050470337,527.0,224.5,550.0,251.0,67429.0,67429.0
17127,Massac,116.26526519112,"Massac County, Illinois",57658.0,7.9,19.2,147.19094982603627,0.985388638307037,0.014611361692962954,459.3,169.0,466.0,187.0,70204.0,70204.0
17129,Menard,175.01365323082,"Menard County, Illinois",79743.0,7.1,19.5,146.09736605111647,0.9780675018640933,0.021932498135906697,567.2,155.5,495.0,138.0,61305.0,61305.0
17131,Mercer,207.6815668523,"Mercer County, Illinois",59972.0,6.8,21.4,145.4919356965989,0.9740143709254526,0.02598562907454738,534.4,186.3,601.0,234.0,77516.0,77516.0
17133,Monroe,157.008489603836,"Monroe County, Illinois",92950.0,7.2,24.4,146.43186935686202,0.9803068770250485,0.019693122974951516,446.1,125.5,1032.0,300.0,172221.0,172221.0
17135,Montgomery,194.319102498134,"Montgomery County, Illinois",59309.0,6.7,23.3,145.73935010826298,0.9756707183469168,0.024329281653083235,510.6,177.4,1029.0,390.0,142989.0,142989.0
17137,Morgan,187.161104320425,"Morgan County, Illinois",55261.0,7.9,23.5,145.87201612333334,0.976558867951864,0.023441132048136026,556.7,179.1,1331.0,448.0,170060.0,170060.0
17139,Moultrie,202.593246894684,"Moultrie County, Illinois",67309.0,7.3,17.3,145.58611154544653,0.9746448431899978,0.025355156810002222,476.6,173.0,460.0,177.0,72787.0,72787.0
17141,Ogle,247.268422827429,"Ogle County, Illinois",67534.0,7.1,25.2,144.76082953901727,0.9691198872501403,0.03088011274985969,481.2,170.8,1675.0,624.0,253963.0,253963.0
17143,Peoria,198.173117261184,"Peoria County, Illinois",58426.0,8.9,33.8,145.66795788629364,0.9751927739863754,0.024807226013624617,503.9,170.1,5695.0,1965.0,905557.0,905557.0
17145,Perry,140.850116781755,"Perry County, Illinois",53108.0,7.2,17.6,146.7325570793776,0.9823198694392932,0.01768013056070683,499.6,162.5,689.0,234.0,105461.0,105461.0
17147,Piatt,211.49288473988,"Piatt County, Illinois",77559.0,7.2,20.7,145.42142517907396,0.9735423292480783,0.026457670751921736,479.5,157.9,546.0,188.0,82059.0,82059.0
17149,Pike,183.584588593128,"Pike County, Illinois",51529.0,7.4,19.3,145.93833741381687,0.9770028643130368,0.022997135686963155,543.4,191.4,612.0,238.0,77853.0,77853.0
17151,Pope,154.810641721763,"Pope County, Illinois",48013.0,7.2,17.8,146.4727411445043,0.9805804984346366,0.01941950156536343,440.8,156.8,167.0,62.0,20883.0,20883.0
17153,Pulaski,109.201917093267,"Pulaski County, Illinois",40197.0,8.1,18.2,147.32284905214715,0.986271654545228,0.013728345454771973,516.6,215.5,215.0,92.0,27071.0,27071.0
17155,Putnam,183.623853360003,"Putnam County, Illinois",67419.0,6.9,17.6,145.93760918158176,0.9769979890692031,0.0230020109307969,424.8,142.9,199.0,71.0,28599.0,28599.0
17157,Randolph,141.52974632564,"Randolph County, Illinois",58093.0,6.8,22.3,146.71990056757807,0.9822351388023715,0.017764861197628545,483.8,169.6,1072.0,399.0,159863.0,159863.0
17159,Richland,145.232689321556,"Richland County, Illinois",59963.0,7.3,16.7,146.65095646065618,0.981773583661112,0.018226416338887996,477.5,159.9,534.0,194.0,78387.0,78387.0
17161,Rock Island,201.388498735857,"Rock Island County, Illinois",58974.0,9.3,32.2,145.60841608151824,0.9747941637593246,0.025205836240675406,462.5,162.1,4477.0,1663.0,714005.0,714005.0
17163,St. Clair,142.5068387883,"St. Clair County, Illinois",63017.0,7.7,36.1,146.70170595577648,0.9821133326467016,0.017886667353298358,467.2,168.7,7452.0,2737.0,1305929.0,1305929.0
17165,Saline,126.498965376515,"Saline County, Illinois",47541.0,6.9,19.3,147.0000072435749,0.984110348768524,0.01588965123147601,504.6,205.2,852.0,360.0,118676.0,118676.0
17167,Sangamon,182.857494358618,"Sangamon County, Illinois",66149.0,7.7,29.3,145.9518231176975,0.9770931460823933,0.022906853917606718,539.7,160.6,6925.0,2132.0,979814.0,979814.0
17169,Schuyler,178.301931865564,"Schuyler County, Illinois",58447.0,6.9,18.0,146.03633845119495,0.977658944791414,0.02234105520858598,483.6,154.6,259.0,90.0,34487.0,34487.0
17171,Scott,164.399992675781,"Scott County, Illinois",63555.0,7.3,17.7,146.2944784002509,0.9793870956946695,0.02061290430533047,568.6,203.0,199.0,75.0,24912.0,24912.0
17173,Shelby,194.741790529281,"Shelby County, Illinois",60103.0,7.3,20.3,145.73151889010836,0.9756182912554224,0.024381708744577568,538.3,142.4,880.0,262.0,108116.0,108116.0
17175,Stark,219.16674880728,"Stark County, Illinois",55109.0,7.2,18.7,145.27953502672716,0.9725924274764309,0.027407572523569068,497.8,168.2,204.0,74.0,26963.0,26963.0
17177,Stephenson,264.622703294771,"Stephenson County, Illinois",53806.0,8.1,30.4,144.44120336694667,0.9669801089632539,0.033019891036746074,429.3,161.7,1460.0,596.0,223414.0,223414.0
17179,Tazewell,187.649131959857,"Tazewell County, Illinois",68860.0,8.1,26.7,145.86296813241444,0.9764982950194824,0.023501704980517624,501.5,160.6,4486.0,1518.0,662619.0,662619.0
17181,Union,152.613421895396,"Union County, Illinois",53363.0,7.2,18.7,146.51360990401176,0.9808540995719887,0.019145900428011342,486.9,176.7,618.0,234.0,84146.0,84146.0
17183,Vermilion,206.971011180461,"Vermilion County, Illinois",49063.0,7.4,33.2,145.50508405548024,0.9741023942955672,0.02589760570443278,515.4,194.0,2710.0,1064.0,383519.0,383519.0
17185,Wabash,130.218335493221,"Wabash County, Illinois",49680.0,6.9,18.4,146.93065703198496,0.9836460749076263,0.016353925092373656,482.4,157.3,401.0,144.0,56951.0,56951.0
17187,Warren,218.514854661474,"Warren County, Illinois",59673.0,8.0,20.0,145.2915845016122,0.9726730942270927,0.027326905772907306,523.6,170.1,590.0,207.0,84907.0,84907.0
17189,Washington,147.196764475409,"Washington County, Illinois",67030.0,6.9,21.3,146.61439784870592,0.9815288373578194,0.018471162642180627,517.7,138.9,508.0,150.0,69836.0,69836.0
17191,Wayne,132.191822475857,"Wayne County, Illinois",51540.0,7.5,20.0,146.893870094712,0.9833998000512597,0.01660019994874029,441.1,157.4,548.0,205.0,81546.0,81546.0
17193,White,121.784471930725,"White County, Illinois",51351.0,7.6,21.7,147.08794790976773,0.9846990788053501,0.015300921194649875,465.9,179.8,472.0,203.0,68559.0,68559.0
17195,Whiteside,199.269737642928,"Whiteside County, Illinois",59812.0,8.8,28.1,145.64764881004467,0.9750568122780373,0.02494318772196269,473.3,167.5,1942.0,733.0,277917.0,277917.0
17197,Will,200.901679603513,"Will County, Illinois",95751.0,8.7,33.1,145.61742971689418,0.97485450669413,0.025145493305870015,473.1,157.6,17711.0,5611.0,3448522.0,3448522.0
17199,Williamson,140.19457085188,"Williamson County, Illinois",54682.0,9.6,26.9,146.74476587508994,0.9824016027836092,0.017598397216390782,502.8,172.3,2264.0,820.0,334645.0,334645.0
17201,Winnebago,243.951981596894,"Winnebago County, Illinois",57779.0,8.6,27.1,144.8219717809279,0.9695292118082777,0.03047078819172233,455.6,169.7,8281.0,3192.0,1418177.0,1418177.0
17203,Woodford,216.307584055753,"Woodford County, Illinois",76486.0,6.8,21.7,145.33238885679805,0.972946264201477,0.027053735798522993,484.8,160.1,1215.0,422.0,192515.0,192515.0
18001,Adams,252.069224539257,"Adams County, Indiana",56037.0,6.7,29.0,144.67235615178922,0.9685275908442125,0.03147240915578753,,169.2,,352.0,,177717.0
18003,Allen,243.892908334374,"Allen County, Indiana",61456.0,10.2,34.3,144.8230610389522,0.9695365039854299,0.0304634960145701,,163.1,,3458.0,,1877598.0
18005,Bartholomew,205.299104657747,"Bartholomew County, Indiana",71183.0,9.6,30.5,145.53602512565675,0.9743095332470111,0.025690466752988916,,149.0,,761.0,,416400.0
18007,Benton,230.201275830391,"Benton County, Indiana",56155.0,8.0,28.0,145.0756900896803,0.9712277614750241,0.0287722385249759,,156.1,,93.0,,43477.0
18009,Blackford,272.614401707505,"Blackford County, Indiana",45080.0,8.5,22.6,144.29419459451057,0.965995939934783,0.034004060065216946,,209.3,,197.0,,59631.0
18011,Boone,278.948920771108,"Boone County, Indiana",94843.0,8.8,23.8,144.17775054267545,0.9652163903373902,0.03478360966260985,,163.3,,571.0,,334368.0
18013,Brown,233.119416939585,"Brown County, Indiana",67737.0,6.9,26.0,145.02181846069493,0.9708671109649756,0.029132889035024423,,161.3,,202.0,,75464.0
18015,Carroll,208.715057991646,"Carroll County, Indiana",56929.0,7.8,31.8,145.47281324070934,0.9738863531988712,0.02611364680112882,,139.0,,204.0,,100687.0
18017,Cass,223.138877261978,"Cass County, Indiana",51776.0,10.7,30.5,145.2061314115248,0.972101017586648,0.02789898241335198,,173.2,,451.0,,188637.0
18019,Clark,184.980049999797,"Clark County, Indiana",62296.0,9.2,33.3,145.9124578879242,0.9768296105171373,0.023170389482862652,,171.6,,1218.0,,587052.0
18021,Clay,185.599438576471,"Clay County, Indiana",63361.0,11.7,24.2,145.90097213424616,0.9767527176701919,0.023247282329808105,,190.1,,339.0,,131156.0
18023,Clinton,258.952764994043,"Clinton County, Indiana",55582.0,11.6,33.0,144.54557176284416,0.9676788165375801,0.032321183462419856,,184.1,,384.0,,160928.0
18025,Crawford,202.02430799652,"Crawford County, Indiana",42465.0,9.7,25.4,145.59664447634836,0.9747153572430086,0.025284642756991382,,184.8,,144.0,,52908.0
18027,Daviess,152.184082438387,"Daviess County, Indiana",57083.0,7.2,25.9,146.52159672027528,0.980907568334923,0.019092431665077014,,163.1,,322.0,,166385.0
18029,Dearborn,243.52833479804,"Dearborn County, Indiana",72674.0,8.1,26.6,144.82978358572424,0.9695815089345622,0.030418491065437814,,166.8,,554.0,,248059.0
18031,Decatur,274.942320101026,"Decatur County, Indiana",65000.0,8.9,28.4,144.25139344289852,0.9657094021513472,0.03429059784865285,,171.7,,291.0,,132937.0
18033,DeKalb,270.958259383837,"DeKalb County, Indiana",60757.0,7.9,26.5,144.3246503184415,0.9661998296737135,0.03380017032628646,,175.4,,475.0,,215963.0
18035,Delaware,285.70822081903,"Delaware County, Indiana",49321.0,10.5,30.8,144.05357653595686,0.9643850915684226,0.03561490843157744,,176.5,,1284.0,,572305.0
